image_path,class,cn_name,cuisine,split
food_dataset/split/train/duojiaoyutou/train_000825.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000585.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000076.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000671.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000865.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000377.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000854.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000036.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000871.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000031.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000578.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000390.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000070.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000373.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000838.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000066.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000127.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000033.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000026.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000620.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000144.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000029.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000161.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000005.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000370.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000413.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000650.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000074.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000056.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000880.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000279.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000443.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000776.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000819.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000041.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000455.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000357.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000019.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000168.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000434.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000110.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000454.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000311.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000056.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000674.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000333.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000813.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000863.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000326.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000724.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000556.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000066.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000614.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000438.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000078.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000432.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000082.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000271.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000529.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000702.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000507.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000506.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000771.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000345.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000837.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000448.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000407.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000850.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/val_000003.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000860.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/train/duojiaoyutou/train_000855.jpg,duojiaoyutou,剁椒鱼头,湘菜,train
food_dataset/split/val/duojiaoyutou/train_000337.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000099.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000797.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000750.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000290.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000193.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000660.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000725.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000752.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000482.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000554.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000405.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000784.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000090.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000321.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000040.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000873.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000756.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000204.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000298.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000035.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000802.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000791.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000136.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000184.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000644.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000488.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000821.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000473.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000078.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000177.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000087.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000344.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000557.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000358.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000043.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000134.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000338.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000593.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000104.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000641.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000113.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000774.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000351.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000765.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000363.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000786.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000257.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000839.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000394.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000648.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000025.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000479.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000397.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000018.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000864.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000762.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000102.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000555.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000536.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000067.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000367.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000534.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000085.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000682.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000678.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000189.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000424.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000001.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000244.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000359.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000627.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/test_000484.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000437.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000296.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000145.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000733.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000245.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000586.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000525.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000645.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000014.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000546.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000038.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000509.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000803.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000062.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000466.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000635.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000652.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000427.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000010.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000046.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000122.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000306.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000020.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000293.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000792.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000111.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/val_000072.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/val/duojiaoyutou/train_000877.jpg,duojiaoyutou,剁椒鱼头,湘菜,val
food_dataset/split/test/duojiaoyutou/train_000621.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000742.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000559.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000108.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000218.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000260.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000017.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000079.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000003.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000628.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000013.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000006.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000720.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000775.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000140.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000710.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000481.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000291.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000037.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000059.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000147.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000086.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000341.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000663.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000729.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000099.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000324.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000026.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000227.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000381.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000106.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000118.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000239.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000380.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000878.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000403.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000052.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000422.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000025.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000355.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000459.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000874.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000225.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000091.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000445.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000848.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000148.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000523.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000458.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000277.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000162.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000779.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000083.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000017.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000125.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000526.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000726.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000103.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000565.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000378.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000490.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000654.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000051.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000254.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000139.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000617.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000818.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000202.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000834.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000163.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000426.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000538.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000512.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000389.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000794.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000286.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000785.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000470.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000449.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000582.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000119.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000374.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000196.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000049.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000478.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000801.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000029.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/val_000067.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000242.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000544.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
food_dataset/split/test/duojiaoyutou/train_000237.jpg,duojiaoyutou,剁椒鱼头,湘菜,test
