image_path,true_class,pred_top1,correct_top1,correct_top5
food_dataset/split/test/gongbaojiding/val_000061.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000758.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000114.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000030.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000134.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000746.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000400.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000715.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000785.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000345.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000909.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000307.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/val_000107.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000488.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000561.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000565.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000015.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000176.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000487.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000563.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000108.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000558.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000416.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000201.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000766.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000399.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000689.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000275.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000619.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000367.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000571.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000541.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000868.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000260.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000252.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000592.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000660.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000429.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000151.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000102.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000363.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000917.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000316.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000066.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000697.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000203.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000663.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000377.jpg,gongbaojiding,basidigua,False,True
food_dataset/split/test/gongbaojiding/train_000910.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000525.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000033.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000130.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000584.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000000.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000006.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000754.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000719.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/test_000402.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000186.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000256.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000411.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000549.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000890.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000605.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000283.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000078.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000872.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000231.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000777.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000481.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000253.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000130.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000428.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000093.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000582.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000706.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000850.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000772.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000922.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000752.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000816.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000596.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000351.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000383.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000780.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000801.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/val_000031.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000814.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000227.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000432.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000535.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000707.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000037.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000888.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000372.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000423.jpg,gongbaojiding,tangculiji,False,True
food_dataset/split/test/gongbaojiding/train_000527.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000434.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000657.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000687.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000786.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000017.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000911.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/test_000054.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000840.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000545.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000610.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000042.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000126.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000073.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000486.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000088.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000113.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000763.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000508.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000537.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000795.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000891.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000032.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000607.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000622.jpg,gongbaojiding,shaoya,False,True
food_dataset/split/test/gongbaojiding/train_000916.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000480.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000174.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000091.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000613.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000146.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000839.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000422.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000693.jpg,lazijiding,lazijiding,True,True
food_dataset/split/test/gongbaojiding/train_000509.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000924.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000873.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000528.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000200.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000009.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000104.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000128.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000387.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000380.jpg,gongbaojiding,ganbiandoujiao,False,True
food_dataset/split/test/gongbaojiding/train_000228.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000063.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000597.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000603.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000457.jpg,gongbaojiding,shaoya,False,True
food_dataset/split/test/gongbaojiding/val_000001.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000343.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000695.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000115.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000164.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000263.jpg,gongbaojiding,basidigua,False,True
food_dataset/split/test/gongbaojiding/train_000516.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000668.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000631.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000179.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000778.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000833.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000589.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000806.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000285.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/val_000104.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000442.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000342.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000109.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000022.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000912.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000436.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000168.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000573.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000031.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000823.jpg,gongbaojiding,basidigua,False,True
food_dataset/split/test/gongbaojiding/train_000361.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000521.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000333.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000107.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000293.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000073.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000268.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000322.jpg,gongbaojiding,mapodoufu,False,True
food_dataset/split/test/gongbaojiding/train_000254.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000081.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000492.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000038.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000834.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000323.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000424.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000038.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000037.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000043.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000225.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000669.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000842.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000123.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000235.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000734.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000315.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000375.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000300.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000426.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000568.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000110.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000150.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000464.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/gongbaojiding/train_000332.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000893.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/train_000277.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000084.jpg,gongbaojiding,buluogulurou,False,True
food_dataset/split/test/gongbaojiding/train_000006.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000044.jpg,gongbaojiding,gongbaojiding,True,True
food_dataset/split/test/gongbaojiding/val_000054.jpg,gongbaojiding,lazijiding,False,True
food_dataset/split/test/guobaorou/train_000416.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000418.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000321.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000778.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000918.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000739.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000144.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000854.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000042.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000183.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000116.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000731.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000121.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000565.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000064.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000320.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000156.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000573.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000666.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000143.jpg,tangculiji,tangculiji,True,True
food_dataset/split/test/guobaorou/train_000783.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000435.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000133.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000531.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000717.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000110.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000311.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000886.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000878.jpg,guobaorou,zhamogu,False,True
food_dataset/split/test/guobaorou/train_000202.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000814.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000934.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000549.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000589.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000136.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000663.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000206.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000129.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000550.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000332.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000614.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000098.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000431.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000151.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000581.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000241.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000422.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000227.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000924.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000888.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000622.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000689.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000528.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000386.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000073.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000084.jpg,guobaorou,zhamogu,False,True
food_dataset/split/test/guobaorou/train_000135.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000667.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/val_000008.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000344.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000150.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000096.jpg,guobaorou,zhamogu,False,True
food_dataset/split/test/guobaorou/train_000281.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000563.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000025.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000829.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000391.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000894.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000258.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000931.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000058.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000826.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000277.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000508.jpg,guobaorou,zhamogu,False,True
food_dataset/split/test/guobaorou/train_000236.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000304.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000635.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000358.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000695.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000350.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000068.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000757.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000397.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000496.jpg,zhamogu,zhamogu,True,True
food_dataset/split/test/guobaorou/train_000336.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000307.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000537.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000248.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000035.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000017.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000724.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/val_000007.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000569.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000463.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000507.jpg,tangculiji,tangculiji,True,True
food_dataset/split/test/guobaorou/train_000198.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000185.jpg,guobaorou,tangculiji,False,True
food_dataset/split/test/guobaorou/train_000085.jpg,guobaorou,zhamogu,False,True
food_dataset/split/test/guobaorou/train_000539.jpg,guobaorou,lajiaochaorou,False,True
food_dataset/split/test/guobaorou/train_000606.jpg,guobaorou,guobaorou,True,True
food_dataset/split/test/guobaorou/train_000882.jpg,guobaorou,guobaorou,True,True
