image_path,true_label,pred_label,confidence
food_dataset/split/test/fanqiechaodan/train_000412.jpg,番茄炒蛋,番茄炒蛋,0.0372
food_dataset/split/test/fanqiechaodan/train_000518.jpg,番茄炒蛋,番茄炒蛋,0.0371
food_dataset/split/test/fanqiechaodan/train_000493.jpg,番茄炒蛋,番茄炒蛋,0.0372
food_dataset/split/test/fanqiechaodan/train_000791.jpg,番茄炒蛋,番茄炒蛋,0.0375
food_dataset/split/test/fanqiechaodan/train_000270.jpg,番茄炒蛋,番茄炒蛋,0.0375
food_dataset/split/test/fanqiechaodan/train_000849.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000841.jpg,番茄炒蛋,番茄炒蛋,0.0371
food_dataset/split/test/fanqiechaodan/train_000114.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/val_000008.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000291.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/val_000122.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000457.jpg,番茄炒蛋,番茄炒蛋,0.0366
food_dataset/split/test/fanqiechaodan/train_000489.jpg,番茄炒蛋,番茄炒蛋,0.0372
food_dataset/split/test/fanqiechaodan/val_000029.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000372.jpg,番茄炒蛋,番茄炒蛋,0.037
food_dataset/split/test/fanqiechaodan/train_000766.jpg,番茄炒蛋,番茄炒蛋,0.0375
food_dataset/split/test/fanqiechaodan/train_000610.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000301.jpg,番茄炒蛋,番茄炒蛋,0.0361
food_dataset/split/test/fanqiechaodan/train_000832.jpg,番茄炒蛋,番茄炒蛋,0.037
food_dataset/split/test/fanqiechaodan/train_000848.jpg,番茄炒蛋,番茄炒蛋,0.0376
food_dataset/split/test/fanqiechaodan/train_000648.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000776.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000701.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000092.jpg,番茄炒蛋,番茄炒蛋,0.0375
food_dataset/split/test/fanqiechaodan/val_000075.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000870.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000354.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000120.jpg,番茄炒蛋,番茄炒蛋,0.0372
food_dataset/split/test/fanqiechaodan/train_000559.jpg,番茄炒蛋,番茄炒蛋,0.0373
food_dataset/split/test/fanqiechaodan/train_000611.jpg,番茄炒蛋,番茄炒蛋,0.0368
food_dataset/split/test/fanqiechaodan/train_000842.jpg,番茄炒蛋,番茄炒蛋,0.0376
food_dataset/split/test/fanqiechaodan/train_000448.jpg,番茄炒蛋,番茄炒蛋,0.0371
food_dataset/split/test/fanqiechaodan/train_000289.jpg,番茄炒蛋,番茄炒蛋,0.0365
food_dataset/split/test/fanqiechaodan/train_000614.jpg,番茄炒蛋,番茄炒蛋,0.037
food_dataset/split/test/fanqiechaodan/train_000481.jpg,番茄炒蛋,番茄炒蛋,0.0372
food_dataset/split/test/fanqiechaodan/train_000652.jpg,番茄炒蛋,番茄炒蛋,0.0367
food_dataset/split/test/fanqiechaodan/train_000649.jpg,番茄炒蛋,番茄炒蛋,0.0374
food_dataset/split/test/fanqiechaodan/train_000475.jpg,番茄炒蛋,番茄炒蛋,0.0369
food_dataset/split/test/fanqieniunan/train_000219.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000362.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000176.jpg,番茄牛腩,番茄牛腩,0.0358
food_dataset/split/test/fanqieniunan/train_000436.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000391.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000030.jpg,番茄牛腩,番茄牛腩,0.0362
food_dataset/split/test/fanqieniunan/train_000508.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000404.jpg,番茄牛腩,番茄牛腩,0.0355
food_dataset/split/test/fanqieniunan/train_000443.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000172.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000051.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000472.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000043.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000125.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000339.jpg,番茄牛腩,番茄牛腩,0.0376
food_dataset/split/test/fanqieniunan/train_000094.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000131.jpg,番茄牛腩,番茄牛腩,0.0377
food_dataset/split/test/fanqieniunan/train_000454.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000590.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000066.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000022.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/val_000023.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/train_000265.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/val_000046.jpg,番茄牛腩,番茄牛腩,0.0366
food_dataset/split/test/fanqieniunan/val_000048.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000410.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000202.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/val_000034.jpg,番茄牛腩,辣椒炒肉,0.035
food_dataset/split/test/fanqieniunan/train_000227.jpg,番茄牛腩,番茄牛腩,0.0366
food_dataset/split/test/fanqieniunan/val_000036.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000012.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000124.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000143.jpg,番茄牛腩,番茄牛腩,0.0363
food_dataset/split/test/fanqieniunan/train_000104.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/train_000473.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000096.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/train_000255.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000563.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000569.jpg,番茄牛腩,烧腊,0.0359
food_dataset/split/test/fanqieniunan/val_000026.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000414.jpg,番茄牛腩,番茄牛腩,0.0361
food_dataset/split/test/fanqieniunan/train_000031.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000178.jpg,番茄牛腩,番茄牛腩,0.0361
food_dataset/split/test/fanqieniunan/train_000266.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000306.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000050.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000525.jpg,番茄牛腩,番茄牛腩,0.0365
food_dataset/split/test/fanqieniunan/train_000405.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000364.jpg,番茄牛腩,番茄牛腩,0.036
food_dataset/split/test/fanqieniunan/train_000254.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/train_000093.jpg,番茄牛腩,番茄牛腩,0.0365
food_dataset/split/test/fanqieniunan/train_000151.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/train_000335.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000220.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/train_000041.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000617.jpg,番茄牛腩,辣椒炒肉,0.0372
food_dataset/split/test/fanqieniunan/train_000311.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000161.jpg,番茄牛腩,番茄牛腩,0.0362
food_dataset/split/test/fanqieniunan/train_000092.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000122.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000271.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000474.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000315.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000462.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000212.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000366.jpg,番茄牛腩,番茄牛腩,0.0376
food_dataset/split/test/fanqieniunan/train_000548.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000123.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000416.jpg,番茄牛腩,辣椒炒肉,0.0368
food_dataset/split/test/fanqieniunan/train_000321.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000477.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000460.jpg,番茄牛腩,番茄牛腩,0.0378
food_dataset/split/test/fanqieniunan/train_000168.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000108.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000159.jpg,番茄牛腩,番茄牛腩,0.0376
food_dataset/split/test/fanqieniunan/train_000111.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000598.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000139.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000207.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/val_000039.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000239.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000278.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000463.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000325.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000334.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000402.jpg,番茄牛腩,番茄牛腩,0.0362
food_dataset/split/test/fanqieniunan/train_000322.jpg,番茄牛腩,番茄牛腩,0.0357
food_dataset/split/test/fanqieniunan/train_000267.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000298.jpg,番茄牛腩,辣白菜,0.0355
food_dataset/split/test/fanqieniunan/train_000242.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000133.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000445.jpg,番茄牛腩,番茄牛腩,0.036
food_dataset/split/test/fanqieniunan/train_000063.jpg,番茄牛腩,番茄牛腩,0.0366
food_dataset/split/test/fanqieniunan/train_000581.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000606.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000076.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000403.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/val_000032.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000136.jpg,番茄牛腩,番茄牛腩,0.0377
food_dataset/split/test/fanqieniunan/train_000517.jpg,番茄牛腩,番茄牛腩,0.0366
food_dataset/split/test/fanqieniunan/train_000097.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/train_000594.jpg,番茄牛腩,辣椒炒肉,0.0359
food_dataset/split/test/fanqieniunan/train_000086.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000469.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000381.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000422.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/train_000532.jpg,番茄牛腩,番茄牛腩,0.0373
food_dataset/split/test/fanqieniunan/train_000237.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000044.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000095.jpg,番茄牛腩,番茄牛腩,0.0372
food_dataset/split/test/fanqieniunan/train_000286.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000145.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000061.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000503.jpg,番茄牛腩,番茄牛腩,0.0359
food_dataset/split/test/fanqieniunan/train_000429.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000243.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000542.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000210.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000106.jpg,番茄牛腩,番茄牛腩,0.0356
food_dataset/split/test/fanqieniunan/train_000314.jpg,番茄牛腩,番茄牛腩,0.0363
food_dataset/split/test/fanqieniunan/train_000385.jpg,番茄牛腩,番茄牛腩,0.036
food_dataset/split/test/fanqieniunan/val_000053.jpg,番茄牛腩,番茄牛腩,0.0361
food_dataset/split/test/fanqieniunan/train_000001.jpg,番茄牛腩,番茄牛腩,0.0362
food_dataset/split/test/fanqieniunan/train_000343.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000009.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/val_000031.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000354.jpg,番茄牛腩,番茄牛腩,0.0362
food_dataset/split/test/fanqieniunan/train_000554.jpg,番茄牛腩,番茄牛腩,0.0359
food_dataset/split/test/fanqieniunan/train_000238.jpg,番茄牛腩,番茄牛腩,0.0371
food_dataset/split/test/fanqieniunan/train_000024.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/train_000419.jpg,番茄牛腩,番茄牛腩,0.0364
food_dataset/split/test/fanqieniunan/train_000006.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000154.jpg,番茄牛腩,番茄牛腩,0.037
food_dataset/split/test/fanqieniunan/train_000251.jpg,番茄牛腩,番茄牛腩,0.0358
food_dataset/split/test/fanqieniunan/train_000559.jpg,番茄牛腩,番茄牛腩,0.0375
food_dataset/split/test/fanqieniunan/train_000200.jpg,番茄牛腩,番茄牛腩,0.0368
food_dataset/split/test/fanqieniunan/train_000505.jpg,番茄牛腩,番茄牛腩,0.0374
food_dataset/split/test/fanqieniunan/train_000605.jpg,番茄牛腩,番茄牛腩,0.0369
food_dataset/split/test/fanqieniunan/train_000377.jpg,番茄牛腩,番茄牛腩,0.0376
food_dataset/split/test/fanqieniunan/train_000475.jpg,番茄牛腩,番茄牛腩,0.0377
food_dataset/split/test/fanqieniunan/train_000248.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/fanqieniunan/val_000017.jpg,番茄牛腩,番茄牛腩,0.0367
food_dataset/split/test/ganbiandoujiao/train_000253.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000555.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000760.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000384.jpg,干煸豆角,土豆炖豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000449.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000421.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000113.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000701.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000748.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000015.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000664.jpg,干煸豆角,干煸豆角,0.0365
food_dataset/split/test/ganbiandoujiao/train_000105.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000672.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000750.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000603.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000044.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000633.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000542.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000256.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000650.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000379.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/val_000010.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000661.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000723.jpg,干煸豆角,干煸豆角,0.0375
food_dataset/split/test/ganbiandoujiao/train_000370.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000121.jpg,干煸豆角,酿辣椒,0.0372
food_dataset/split/test/ganbiandoujiao/train_000168.jpg,干煸豆角,干煸豆角,0.0364
food_dataset/split/test/ganbiandoujiao/train_000511.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000598.jpg,干煸豆角,干煸豆角,0.0362
food_dataset/split/test/ganbiandoujiao/train_000017.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000804.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000211.jpg,干煸豆角,干煸豆角,0.0374
food_dataset/split/test/ganbiandoujiao/train_000129.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000739.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000224.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000228.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000014.jpg,干煸豆角,干煸豆角,0.0374
food_dataset/split/test/ganbiandoujiao/val_000015.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000163.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000187.jpg,干煸豆角,土豆炖豆角,0.0374
food_dataset/split/test/ganbiandoujiao/train_000763.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000362.jpg,干煸豆角,辣椒炒肉,0.036
food_dataset/split/test/ganbiandoujiao/val_000025.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/val_000110.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000132.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000698.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/val_000018.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000340.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000531.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000605.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000527.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000740.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000461.jpg,干煸豆角,干煸豆角,0.0364
food_dataset/split/test/ganbiandoujiao/train_000292.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/val_000074.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000041.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000061.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000166.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000308.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000597.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000510.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/val_000012.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000100.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/val_000020.jpg,干煸豆角,土豆炖豆角,0.0365
food_dataset/split/test/ganbiandoujiao/train_000314.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000347.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000705.jpg,干煸豆角,干煸豆角,0.0364
food_dataset/split/test/ganbiandoujiao/train_000226.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000249.jpg,干煸豆角,干煸豆角,0.0374
food_dataset/split/test/ganbiandoujiao/train_000746.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000636.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/val_000011.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000687.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000013.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000190.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/train_000538.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000770.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000324.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000009.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000377.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000743.jpg,干煸豆角,土豆炖豆角,0.0364
food_dataset/split/test/ganbiandoujiao/train_000199.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000541.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000033.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/val_000035.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000387.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000483.jpg,干煸豆角,干煸豆角,0.0369
food_dataset/split/test/ganbiandoujiao/val_000016.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000408.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000434.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000643.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000439.jpg,干煸豆角,干煸豆角,0.0365
food_dataset/split/test/ganbiandoujiao/train_000624.jpg,干煸豆角,干煸豆角,0.0373
food_dataset/split/test/ganbiandoujiao/train_000127.jpg,干煸豆角,干煸豆角,0.0365
food_dataset/split/test/ganbiandoujiao/train_000085.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000793.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/val_000094.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000799.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000496.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000157.jpg,干煸豆角,干煸豆角,0.0371
food_dataset/split/test/ganbiandoujiao/train_000777.jpg,干煸豆角,干煸豆角,0.0368
food_dataset/split/test/ganbiandoujiao/train_000585.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/train_000167.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000787.jpg,干煸豆角,干煸豆角,0.0367
food_dataset/split/test/ganbiandoujiao/train_000774.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000209.jpg,干煸豆角,干煸豆角,0.0372
food_dataset/split/test/ganbiandoujiao/train_000275.jpg,干煸豆角,干煸豆角,0.0375
food_dataset/split/test/ganbiandoujiao/train_000457.jpg,干煸豆角,干煸豆角,0.037
food_dataset/split/test/ganbiandoujiao/test_000503.jpg,干煸豆角,干煸豆角,0.0374
